Emory University,59.2592592593,321.5703125,295,340,161.68359375,145,170,159.88671875,135,170,3.6477734375,2.5,4,4.626953125,3,6,104.28125,93,116
Maastricht University,100,313,303,319,152,139,159,161,158,164,3.81,3.73,3.94,4.3333333333,3.5,5,96.3333333333,89,100
Ryerson University,69.2307692308,321,298,339,161.444444444,147,169,159.555555556,146,170,3.8222222222,3.1,4,4.7777777778,3,5.5,105,94,114
Sacred Heart University,92.8571428571,304.076923077,290,326,153.615384615,147,166,150.461538462,143,160,3.5161538462,3.2,3.8,4.3076923077,3.5,5,98.3076923077,94,107
Garrett-Evangelical Theological Seminary,66.6666666667,325.5,323,328,165.5,164,167,160,159,161,3.515,3.12,3.91,5.5,5.5,5.5,106.5,105,108
Erasmus Mundus,80,322.875,307,334,157.875,143,165,165,160,170,3.445,3.27,3.7,4.4375,3,5.5,100.875,93,106
Oregon State University,56.976744186,318.081632653,301,338,157.06122449,139,170,161.020408163,142,169,3.5685714286,2.8,4,3.9183673469,2.5,6,100.887755102,89,116
U Of South Carolina,66.6666666667,319.5,313,326,164.5,159,170,155,143,167,3.875,3.75,4,3,3,3,108,100,116
University Of Southern California Keck School Of Medicine,100,323.5,316,330,162.75,155,170,160.75,153,166,3.4575,3.3,3.7,4.125,4,4.5,106.75,103,116
Adelphi University,81.25,305,284,328,154.128205128,143,170,150.871794872,140,163,3.7562820513,3.15,4,4.3525641026,3,6,99.0512820513,93,116
Central Florida,100,312,298,320,150.333333333,138,160,161.666666667,158,167,3.5366666667,3.1,4,3.6666666667,3,4.5,95.6666666667,88,101
Carlos III,100,319.5,317,323,157.25,152,167,162.25,150,168,3.8125,3.3,4,4.25,3,5,101,97,108
KTH Royal Institute Of Technology,75,328.333333333,320,334,160.666666667,150,167,167.666666667,166,170,3.6433333333,3.33,4,3.6666666667,2.5,5,103.333333333,96,108
University Of Montana,57.7777777778,311.615384615,292,334,159.5,149,169,152.115384615,132,168,3.6365384615,3.2,3.97,4.4615384615,3.5,5.5,101.846153846,95,114
Valdosta State,40,300,297,303,150.5,148,153,149.5,149,150,3.49,3.48,3.5,4,4,4,96.5,95,98
CSU Fresno,66.6666666667,322.5,321,324,165,164,166,157.5,155,160,3.94,3.9,3.98,4.75,4.5,5,106,105,107
University Of Rhode Island,76.5625,312.775510204,294,333,156.959183673,148,170,155.816326531,133,169,3.647755102,2.4,4,4.306122449,3,5.5,101.306122449,95,116
Drexel University,72.3404255319,318.235294118,297,334,158.009803922,145,170,160.225490196,144,170,3.57,2.54,4,4.1568627451,3,6,101.215686275,93,116
"Barcelona GSE, UPF",100,312.333333333,306,319,157.666666667,143,170,154.666666667,142,163,3.31,2.5,3.73,3.5,2.5,4.5,103.333333333,93,116
Central European University,76.9230769231,315.5,306,334,159,150,170,156.5,148,164,3.444,2.93,3.8,4.35,3.5,5.5,102.9,96,116
Hunter College,56.5789473684,313.558139535,303,331,158.418604651,148,170,155.139534884,147,168,3.6541860465,2.36,4,4.4651162791,3.5,5.5,101.720930233,95,116
Sam Houston State University,62.5,309.4,299,334,155.4,151,167,154,145,167,3.564,3.13,3.9,4.4,3,5.5,99.6,96,108
City Of Hope Irell & Manella Graduate School Of Biological Sciences,66.6666666667,324,320,331,161.666666667,156,165,162.333333333,160,166,3.4333333333,2.58,3.9,4.8333333333,3.5,5.5,103.166666667,100,106
Texas Tech University,78.7037037037,311.741176471,293,332,155.658823529,137,170,156.082352941,142,170,3.5168235294,2,4,3.9823529412,3,6,100.058823529,87,116
The Chicago School Of Professional Psychology,75,312.333333333,306,320,157.333333333,154,162,155,149,164,3.2366666667,2.23,3.99,4.6666666667,4,5,100.666666667,99,103
University Of South Alabama,48,304.5,292,318,153.5,142,162,151,144,158,3.64,3.1,4,3.9166666667,3,4.5,99.4166666667,92,103
"Ohio State University, Columbus (OSU)",78.0487804878,321.7578125,298,340,160.921875,140,170,160.8359375,142,170,3.72,2.94,4,4.53125,3,6,103.6015625,90,116
Loma Linda University,86.6666666667,303.923076923,283,316,154.692307692,142,162,149.230769231,141,154,3.8269230769,3.46,4,4.1923076923,3,5,99.6153846154,92,103
UCB-UCSF,20,332,332,332,162,162,162,170,170,170,3.81,3.81,3.81,4,4,4,103,103,103
The Chinese University Of Hong Kong,100,318.4,309,323,157.6,147,161,160.8,148,167,3.408,3.24,3.92,4,2.5,5,99.8,94,102
William Paterson University,82.3529411765,310.857142857,300,320,159.142857143,153,164,151.714285714,142,158,3.7442857143,2.9,4,4.1785714286,3.5,4.5,101.928571429,98,105
TU Delft,93.75,323.266666667,317,334,158.133333333,150,170,165.133333333,154,170,3.5746666667,3.03,4,3.7666666667,2.5,5,101.866666667,96,116
Bryn Mawr College,66.6666666667,311.75,304,324,164.75,162,168,147,136,158,3.4675,3.1,4,4.875,4,5.5,106.25,103,111
Central Michigan University,66.6666666667,312.222222222,292,336,157.611111111,147,170,154.611111111,145,170,3.6972222222,3.2,3.96,4.4861111111,3,5.5,101.083333333,94,116
New Mexico State University,71.4285714286,309,286,332,153.9,140,168,155.1,141,166,3.5493333333,3,4,3.9333333333,2,5.5,98.6,90,111
University Of Regina,33.3333333333,317,317,317,161,161,161,156,156,156,3.2,3.2,3.2,5.5,5.5,5.5,102,102,102
James Madision University,33.3333333333,316,316,316,167,167,167,149,149,149,3.88,3.88,3.88,4.5,4.5,4.5,108,108,108
Pace,100,320,313,327,162.333333333,158,170,157.666666667,155,161,3.8066666667,3.72,3.95,4.6666666667,4,5,105.333333333,100,116
Seton Hall University,85.7142857143,304.966666667,289,321,153.766666667,142,170,151.2,141,158,3.719,2.7,4,4.3,3.5,5.5,98.8,92,116
CUNY John Jay,60,316.166666667,300,324,161.166666667,154,167,155,144,166,3.6916666667,3.08,3.92,4.5,3.5,5,103,99,108
Long Island University Brooklyn,89.4736842105,309.117647059,288,335,154.882352941,142,170,154.235294118,144,170,3.6288235294,3.09,4,4.2058823529,3,5.5,100.058823529,92,116
Michigan Tech University,75,309.666666667,302,314,150.333333333,142,158,159.333333333,156,162,3.7066666667,3.42,4,3.1666666667,3,3.5,96,92,100
Williams College,40,323,320,326,166,165,167,157,153,161,3.88,3.77,3.99,5,4.5,5.5,107,106,108
Baylor University,66.0194174757,318.970588235,283,338,161.632352941,143,170,157.338235294,140,170,3.7552941177,3.1,4,4.5882352941,3,6,104.676470588,93,116
McGill University,67.8571428571,317.947368421,297,334,155.210526316,139,170,162.736842105,150,170,3.5810526316,3.2,4,3.9473684211,3,5.5,99.7894736842,89,116
Worcester Polytechnic Institute (WPI),80.8510638298,318.210526316,288,332,156.289473684,139,170,161.921052632,139,170,3.5384210526,3,4,3.6842105263,2.5,5.5,100.631578947,89,116
Iowa State University,73.9130434783,322.235294118,311,334,161.117647059,146,170,161.117647059,145,168,3.7229411765,3.2,3.93,4.1470588235,3,5,103.705882353,94,116
Montana State University,90.9090909091,318.9,307,329,158.6,151,164,160.3,151,166,3.727,3.3,3.99,4.35,3,6,100.8,96,105
University Of Sheffield,80,315.75,305,326,156.25,152,159,159.5,147,170,3.5375,3.2,4,4.25,3,6,99.25,97,100
University Of Nebraska-Kearney,66.6666666667,300.5,293,308,149,146,152,151.5,147,156,3.32,3.3,3.34,4,4,4,95.5,94,97
George Mason University (GMU),73.7967914439,316.47826087,294,340,158.528985507,136,170,157.949275362,143,170,3.585942029,2.22,4,4.3188405797,2.5,6,101.710144928,86,116
University Of New Hampshire,79.4520547945,311.965517241,278,331,157.637931034,142,170,154.327586207,135,170,3.67,3.2,3.98,4.4482758621,3,5.5,101.034482759,92,116
RWTH Aachen,66.6666666667,328,320,336,165,160,170,163,160,166,3.5,3,4,4.25,3.5,5,108.5,101,116
Towson University,64.1975308642,308.884615385,296,327,155.769230769,146,169,153.115384615,146,170,3.7546153846,3.38,4,4.375,3,5.5,100,94,114
CSU San Marcos,100,309.2,301,325,155,149,163,154.2,148,165,3.642,3.25,3.82,4.4,4,5,98.8,95,104
University Of New Haven,100,312.916666667,301,323,158.75,147,165,154.166666667,142,160,3.5908333333,3,4,4.6666666667,4,5.5,101.333333333,94,106
Worcester State University,70,306.142857143,297,331,153.928571429,148,170,152.214285714,143,161,3.74,2.76,4,4.3571428571,3.5,5,99.6428571429,95,116
PGSP Stanford Consortium,85.7142857143,320.833333333,311,338,161.5,154,170,159.333333333,152,168,3.3716666667,3,3.75,4.6666666667,4.5,5,104,99,116
Sloan Kettering,25,320,320,320,154,154,154,166,166,166,3.9,3.9,3.9,4,4,4,99,99,99
Yeshiva University,95.1219512195,321.205128205,309,334,162.615384615,151,170,158.58974359,147,170,3.63,2.85,4,4.7051282051,3.5,6,104.666666667,96,116
Virginia Tech,73.8805970149,318.984848485,295,340,157.429292929,139,170,161.555555556,144,170,3.6067676768,2.37,4,3.9924242424,2.5,6,100.97979798,89,116
University Of Central Missouri,54.5454545455,301.5,294,318,150.333333333,143,160,151.166666667,147,160,3.6433333333,3.2,4,4.1666666667,3.5,5,96.3333333333,93,101
"California State University, Chico",55.5555555556,308.7,298,324,158.1,148,170,150.6,141,159,3.79,3.2,4,4.4,3.5,5,102.6,95,116
Western Illinois University,50,306,294,317,154.25,148,161,151.75,141,158,3.6558333333,2.8,4,4.0833333333,3.5,5,98.8333333333,95,103
Loyola University,69.5652173913,313.125,292,332,160.375,142,168,152.75,140,166,3.7425,3.2,4,4.46875,3.5,5.5,102.8125,92,111
University Of Copenhagen,100,310,291,320,148.666666667,133,161,161.333333333,158,168,3.4566666667,3.2,3.87,2.8333333333,2,3.5,93,80,102
Oakland University,85.7142857143,313.666666667,308,320,158.166666667,155,162,155.5,147,164,3.51,3,4,4.6666666667,3.5,6,101.833333333,100,103
Texas Womans University,63.6363636364,307.285714286,296,315,155.857142857,148,163,151.428571429,145,157,3.7257142857,3.48,4,4.6428571429,4,5.5,99.1428571429,95,104
University Of Oregon,51.7156862745,317.895734597,292,338,160.682464455,145,170,157.213270142,140,170,3.6713744076,2.6,4,4.5213270142,2.5,6,103.369668246,93,116
Concordia University,80.9523809524,316.352941176,298,333,156.117647059,143,170,160.235294118,141,167,3.4994117647,2.96,4,4.0588235294,3,5.5,100.352941176,93,116
"University of North Carolina, Chapel Hill",50.7042253521,323.001851852,294,340,161.787037037,135,170,161.214814815,142,170,3.7142798575,2.4,4,4.492962963,2.5,6,104.67037037,82,119
Lehigh University,66.9642857143,318.613333333,301,336,157.626666667,138,170,160.986666667,142,170,3.6290666667,2.25,4,3.9933333333,2,6,101.293333333,88,116
Clarkson University,86.6666666667,312.307692308,302,331,152.769230769,137,169,159.538461538,144,169,3.4330769231,3.02,3.9,3.1538461539,2.5,4,98.3076923077,87,114
Simon Fraser University (SFU),52.380952381,319.666666667,297,340,155.96969697,138,170,163.696969697,147,170,3.5642424242,2.7,4,4,3,5.5,100.242424242,88,116
"University of California, San Francisco",47.9262672811,326.307692308,304,340,163.721153846,150,170,162.586538462,145,170,3.76375,3.2,4,4.6971153846,3,6,106.163461538,96,116
New York University (NYU),61.2299465241,319.18231441,275,340,159.113537118,136,170,160.068777293,136,170,3.5986659742,2.58,4,4.1930131004,1.5,6,104.469432314,84,120
University Of Notre Dame,43.4673366834,320.76300578,298,338,160.867052023,142,170,159.895953757,140,170,3.6942774567,2.4,4,4.5057803468,3,6,103.757225434,92,116
Rhode Island School Of Design (RISD),87.5,312.071428571,299,328,154,143,165,158.071428571,148,170,3.4185714286,2.96,3.89,3.6428571429,2.5,6,98.5714285714,93,106
North Carolina Central University,77.2727272727,298.941176471,287,311,149.235294118,138,162,149.705882353,141,161,3.5694117647,3.2,3.98,4.0294117647,3,4.5,95.8235294118,88,103
Palo Alto University,100,310.555555556,300,324,155.222222222,149,164,155.333333333,149,160,3.6777777778,3.19,3.9,4.4444444444,4,5,100.777777778,95,105
Massachusetts School Of Professional Psychology,100,312.142857143,296,327,156.714285714,148,168,155.428571429,148,159,3.4428571429,2.23,3.8,4.1428571429,3,5,102,95,111
University Of Hawaii,60.7142857143,318.411764706,302,333,160.529411765,149,169,157.882352941,144,167,3.5288235294,2.98,4,4.1470588235,3,5,103.117647059,95,114
Massachusetts Institute of Technology (MIT),35.0752177356,326.90744921,295,340,162.207674944,138,170,164.699774266,146,170,3.7939447822,2.29,4,4.4817155756,2,6,105.169300226,85,118
University Of Baltimore,66.6666666667,303.5,298,309,159,153,165,144.5,144,145,3.515,3.43,3.6,4,3.5,4.5,102,98,106
Idaho State University,71.1538461538,310.972972973,294,326,158.324324324,147,168,152.648648649,143,163,3.6427027027,2.3,4,4.4324324324,3,5.5,101.351351351,94,111
University Of New England,50,314.5,313,316,157,157,157,157.5,156,159,3.66,3.6,3.72,5.25,5,5.5,100,100,100
University College London,72.2222222222,321.865384615,298,338,160.461538462,148,170,161.403846154,147,170,3.6388461539,3.1,4,4.4134615385,3,6,103.115384615,95,116
Sloan-Kettering,61.9047619048,329.769230769,320,337,164.846153846,152,170,164.923076923,158,170,3.7384615385,3.4,4,4.7307692308,3,6,107.615384615,97,116
Colorado State,42.8571428571,323.333333333,321,327,164,157,168,159.333333333,154,165,3.7033333333,3.51,4,4.1666666667,4,4.5,106.333333333,100,111
"University Of Louisiana, Lafayette",89.4736842105,309.176470588,295,328,153.117647059,143,160,156.058823529,145,168,3.4870588235,2.43,3.94,3.7352941177,3,5,97.7058823529,93,103
Hampton University,100,296.714285714,285,307,150,141,156,146.714285714,139,152,3.5342857143,3,3.72,4.4285714286,3.5,5,96.2857142857,92,100
Oklahoma State University,63.0769230769,311.634146341,291,336,155.024390244,139,170,156.609756098,142,170,3.596097561,2.6,4,3.9146341463,2.5,6,99.2682926829,89,116
Our Lady Of The Lake University,92.8571428571,302.076923077,293,311,151.769230769,146,160,150.307692308,146,160,3.6538461539,3.29,4,4.2692307692,3.5,5,97.4615384615,94,103
"University Of Massachusetts, Boston",61.5384615385,311.5,303,321,157.25,148,163,154.25,141,163,3.65125,3.08,4,4.3125,3.5,5,100.25,95,104
Fairfield University,100,311.6,304,316,159.2,157,161,152.4,146,159,3.4,3.3,3.8,4.6,4,6,100.8,100,102
"University of Massachusetts, Amherst",41.8569254186,318.850909091,284,339,157.687272727,137,170,161.163636364,139,170,3.6808951141,2.18,4,3.9963636364,2,6,104.276363636,82,119
Western Michigan University,79.5180722892,310.272727273,291,333,156.378787879,135,170,153.893939394,140,169,3.7096969697,2.8,4,4.4621212121,3,6,100.287878788,82,116
"University of Minnesota, Twin Cities",48.4904784022,321.470306513,293,340,158.446360153,136,170,163.02394636,141,170,3.6840277654,2.532,4,4.0110153257,2.5,6,104.929118774,82,120
West Texas A&M University (WTAMU),33.3333333333,297,297,297,149,149,149,148,148,148,3.47,3.47,3.47,4,4,4,95,95,95
Toulouse School Of Economics,76.4705882353,324,312,333,158.769230769,149,168,165.230769231,161,170,3.5392307692,2.92,3.97,4.1153846154,3,6,101.538461538,95,111
Brooklyn College,75,308.083333333,299,330,157.25,149,169,150.833333333,141,161,3.8341666667,3.6,4,4.4583333333,3.5,5,101.166666667,95,114
University Of North Carolina School Of Government,100,323.333333333,316,327,165.333333333,164,168,158,148,163,3.3733333333,3.18,3.76,4.5,3.5,5,107,105,111
Clemson University,58.606124604,315.630630631,285,335,154.356756757,136,170,161.273873874,136,170,3.5165577782,2.3,4,3.6414414414,2,5.5,103.473873874,81,120
Yale University,39.6263520157,325.181141439,280,340,162.905707196,140,170,162.275434243,140,170,3.7431513648,2.56,4,4.6454094293,3,6,105.843672457,90,116
Murray State University,100,296.25,292,305,149.25,147,152,147,143,153,3.2975,2.8,3.75,3.75,3,4,95.25,94,97
Northeastern University,67.297979798,313.405878674,277,338,153.05753596,130,170,160.348342714,136,170,3.49246572,2.5333333333,4,3.5901813634,1.5,6,102.570356473,76,120
Einstein,100,321.666666667,318,329,162.666666667,162,164,159,156,165,3.7066666667,3.6,3.76,4.5,4,5.5,103.666666667,103,105
University Of New Brunswick,66.6666666667,307.5,301,314,153,150,156,154.5,145,164,3.9,3.8,4,3.75,3.5,4,98,96,100
Hofstra University,75.8064516129,307.957446809,287,330,156.404255319,143,170,151.553191489,142,163,3.7023404255,3,4,4.4255319149,3,6,100.829787234,93,116
Utah State University,72.602739726,314.603773585,293,331,158.094339623,134,170,156.509433962,139,170,3.6516981132,2.8,4,4.1603773585,2.5,5.5,101.471698113,81,116
University of Arizona,65.4406130268,317.621779859,287,340,156.764637002,140,170,160.857142857,134,170,3.5396091587,1.9,4,3.8378220141,2.5,6,105.145199063,80,119
SUNY Plattsburgh,93.3333333333,306.428571429,291,325,155.714285714,148,165,150.714285714,143,160,3.5342857143,2.91,4,4.3928571429,3,5.5,99.6428571429,95,106
MSU,33.3333333333,326,326,326,168,168,168,158,158,158,4,4,4,4,4,4,111,111,111
Duke University,48.1400437637,323.936363636,298,340,161.661363636,141,170,162.275,142,170,3.6769545455,2.2,4,4.4347727273,2.5,6,104.431818182,92,116
Springfield College,66.6666666667,309.5,305,314,156,150,162,153.5,152,155,3.48,3.16,3.8,4,3,5,99.5,96,103
Indiana University Of Pennsylvania,53.3333333333,306.75,293,333,155.3125,148,170,151.4375,145,163,3.670625,3.2,4,4.28125,3.5,5,99.4375,95,116
Western Kentucky University,47.619047619,310.1,294,321,159.4,148,168,150.7,144,158,3.658,3.02,4,4,3,5,102.1,95,111
"University Of Wisconsin, Eau Claire",40.5405405405,304.666666667,291,322,153.466666667,141,161,151.2,141,162,3.7706666667,3.03,4,4.1333333333,3,6,98,92,102
Durham University,100,325,319,328,161.333333333,159,163,163.666666667,156,169,3.89,3.79,3.95,5,4.5,6,102.333333333,100,104
University Of St Andrews,57.1428571429,326.25,322,336,167.5,165,170,158.75,154,166,3.7525,3.21,4,5.125,4.5,5.5,110.25,106,116
University Of Virginia (UVA),50.4155124654,320.950549451,284,340,160.826923077,132,170,160.123626374,141,170,3.6939835165,2.75,4,4.4706043956,2.5,6,103.722527473,79,116
Montclair,14.2857142857,309,309,309,152,152,152,157,157,157,3.89,3.89,3.89,5,5,5,97,97,97
University Of Oklahoma,68.3168316832,314.855072464,297,333,157.811594203,142,170,157.043478261,139,170,3.7227536232,3.1,4,4.2971014493,2.5,6,101.405797101,92,116
Santa Clara University,100,313.5,306,325,153.166666667,145,159,160.333333333,151,167,3.0466666667,2.74,3.43,3.8333333333,3,4.5,97.3333333333,93,100
University Of Western Ontario (UWO),65.8536585366,318.62962963,296,338,160.074074074,142,170,158.555555556,146,170,3.6396296296,3,4,4.7222222222,3,6,103.518518519,92,116
Fort Hays State,100,302.666666667,302,303,152.666666667,152,154,150,149,151,3.2566666667,2.77,3.7,3.6666666667,3.5,4,97.6666666667,97,99
University Of Essex,100,312.25,310,315,152.5,146,160,159.75,155,168,3.5525,3,3.91,3.75,3,4.5,97.5,94,101
"University Of Wisconsin, Whitewater ",33.3333333333,303.5,300,311,152.75,148,159,150.75,148,152,3.555,3.38,3.96,3.625,3.5,4,97.25,95,100
"University of California, Davis",55.2833078101,320.789473684,283,340,159.603878116,134,170,161.185595568,141,170,3.6256574706,1.9,4,4.2728531856,2.5,6,103.95567867,81,118
Sciences Po Paris,100,318.428571429,309,326,159.428571429,156,166,159,152,163,3.8342857143,3.7,4,4.4285714286,3.5,5.5,101.571428571,100,107
Marquette,28.5714285714,316.25,305,332,159.5,152,166,156.75,152,166,3.74,3.56,3.96,5.125,4.5,5.5,101.5,97,107
Mississippi State University,70,307.142857143,292,323,154,139,165,153.142857143,139,168,3.6664285714,2.87,4,3.9642857143,2.5,5.5,98.6428571429,89,106
Thomas Jefferson University,69.5652173913,318,309,330,160.875,152,169,157.125,146,165,3.45625,2.97,3.93,4.46875,3.5,5.5,103.6875,97,114
Ball State University,66.6666666667,312.153846154,298,329,159.576923077,147,170,152.576923077,144,163,3.6638461539,2.96,4,4.6730769231,4,6,102.730769231,94,116
University of Chicago,49.0398818316,324.530120482,296,340,163.409638554,143,170,161.120481928,140,170,3.7225150602,2.3,4,4.6231927711,2.5,6,106.168674699,93,116
"University of California, Santa Cruz",47.0720720721,321.770334928,272,340,159.846889952,134,170,161.923444976,135,170,3.6483434701,2.5,4,4.2392344498,2,6,104.645933014,90,118
Cal Poly San Luis Obispo,75,317.333333333,297,330,157.666666667,146,166,159.666666667,151,164,3.6266666667,3.58,3.7,4.3333333333,4,5,101,94,107
Claremont Graduate University,90.6976744186,316.076923077,301,336,158.333333333,143,170,157.743589744,145,170,3.6528205128,2.84,4,4.217948718,3,5.5,102,93,116
"University Of Colorado, Denver",82.7160493827,318.925373134,295,340,159.955223881,145,170,158.970149254,143,170,3.5379104478,2.79,4,4.3582089552,2.5,6,102.671641791,93,116
Uniformed Services University Of The Health Sciences,100,320,314,326,161,158,163,159,156,165,3.715,3.5,3.96,4.875,4,6,102.25,100,104
Longwood,33.3333333333,311,311,311,155,155,155,156,156,156,3.65,3.65,3.65,4.5,4.5,4.5,103,103,103
"University Of Texas, Dallas (UT Dallas)",86.5853658537,314.070422535,294,334,155.683098592,137,170,158.387323944,144,170,3.6299295775,2.4,4,3.9542253521,2,6,99.8309859155,87,116
Sacred Heart,80,294,290,306,149.75,145,154,144.25,140,152,3.47,3.39,3.7,3.875,3.5,4.5,96,93,99
DOE SCGF,25,324.5,324,325,161,155,167,163.5,157,170,3.815,3.64,3.99,5,4.5,5.5,105.5,103,108
University Of Cambridge,70.8333333333,326.964705882,309,340,162.2,148,170,164.764705882,145,170,3.7465882353,0.9,4,4.5941176471,3,6,105.352941176,95,116
"California State University, Fullerton",73.6842105263,308.285714286,297,324,155.785714286,148,168,152.5,144,161,3.6864285714,3,4,4.6071428571,4,5.5,99.8571428571,95,111
University Of San Diego,60,314.333333333,302,324,158.333333333,151,170,156,147,170,3.4366666667,2.6,3.86,3.8333333333,3,4.5,103.666666667,96,116
"Indian Institute Of Technology, Bombay (IIT Bombay)",85.7142857143,313.833333333,302,330,150,143,160,163.833333333,159,170,3.2566666667,2.84,3.96,3.8333333333,3.5,5,96.5,93,101
University of New Mexico,75,321,310,333,159.333333333,151,167,161.666666667,159,166,3.8066666667,3.52,4,3.8333333333,3,4.5,101.666666667,96,108
Cal Poly Pomona,100,301.2,292,312,148.2,144,155,153,147,161,3.716,3.54,3.97,3.8,3,4.5,95.8,93,103
Jackson State University,83.3333333333,302.8,294,312,153.4,146,160,149.4,145,152,3.208,2.77,3.9,4.1,3.5,6,97.8,94,101
Gallaudet University,80.5555555556,309.172413793,295,324,157.965517241,149,167,151.206896552,139,158,3.6710344828,3.12,4,4.2586206897,3,5.5,101.034482759,95,108
